hd,ra,dec,flamsteed,bayer,const,propername,mag
152306,252.8645,28.1218,,,,,7.09
152275,252.8809,23.6257,,,,,7.62
152307,252.9393,20.5741,,,,,6.88
152342,252.9436,25.4002,,,,,7.1
152380,252.9587,28.6664,,,,,6.62
152276,252.9747,14.9419,,,,,8.01
152328,253.0822,11.2419,,,,,7.04
152362,253.1435,10.4441,,,,,9.1
152445,253.1680,20.9736,,,,,7.51
152446,253.1714,18.0621,,,,,6.81
152447,253.2390,11.3011,,,,,8.05
152481,253.2654,14.8856,,,,,8.29
152482,253.3058,10.8745,,,,,6.92
152448,253.3119,3.0208,,,,,7.75
152466,253.3309,5.8533,,,,,9.72
152483,253.3337,7.5100,,,,,9.23
152531,253.3383,15.4081,,,,,7.59
152468,253.3495,1.3483,,,,,7.57
152613,253.3712,23.9277,,,,,8.63
152514,253.3726,8.6017,,,,,8.77
152581,253.4316,11.9737,,,,,8.38
152629,253.4407,21.1729,,,,,7.34
152553,253.4587,2.4955,,,,,9.3
152615,253.5135,8.4329,,,,,7.76
152748,253.5227,27.5911,,,,,7.99
152583,253.5275,1.1306,,,,,8.34
152582,253.5377,1.8535,,,,,8.61
152654,253.5420,15.6235,,,,,7.2
152762,253.6276,19.0999,,,,,9.24
152695,253.6538,7.3399,,,,,9.33
152775,253.7035,16.4054,,,,,8.63
152776,253.7097,16.3127,,,,,8.38
152717,253.7212,3.6653,,,,,8.16
152795,253.7216,14.5621,,,,,8.38
152815,253.7299,20.9585,,,,,5.39
152877,253.7299,28.1371,,,,,7.32
152896,253.7555,29.0389,,,,,7.55
152830,253.8166,13.6199,,,,,6.35
152878,253.8442,21.4924,,,,,7.54
152777,253.8536,0.0935,,,,,8.36
152928,253.8710,23.3658,,,,,9.04
152844,253.8952,8.2145,,,,,8.54
152929,253.9462,17.4033,,,,,8.72
152897,254.0082,5.8797,,,,,9.02
152898,254.0233,1.4206,,,,,7.7
152972,254.0401,15.3837,,,,,6.58
153061,254.0439,27.2058,,,,,8.41
153062,254.0839,22.1070,,,,,8.2
152985,254.0911,11.6159,,,,,8.98
153015,254.0918,16.2853,,,,,7.24
152973,254.1165,6.2813,,,,,8.55
152995,254.1390,10.2392,,,,,9.36
152974,254.1606,3.6617,,,,,9.04
153063,254.1631,15.6427,,,,,7.67
153064,254.1652,14.1403,,,,,6.77
153224,254.2076,29.5896,,,,,8.25
153033,254.2130,6.5013,,,,,7.33
153207,254.2185,28.3217,,,,,8.77
153110,254.2558,12.9636,,,,,7.84
153146,254.2572,18.2338,,,,,7.49
153129,254.2783,14.6737,,,,,7.46
153132,254.3077,10.5273,,,,,7.68
